GroupName	Name	MaxMobCount	Spawntime	MobTID	MobName	MobLV	Rate	MobAITID	AI이름
elf035	elf035_19	7	13500	458	영 드레드울프	35	100000	4580	영 드레드울프
elf035	elf035_20	2	30000	324	초록 독나방	35	100000	3240	초록 독나방
elf035	elf035_21	2	30000	324	초록 독나방	35	100000	3240	초록 독나방
elf035	elf035_22	9	13500	458	영 드레드울프	35	100000	4580	영 드레드울프
elf035	elf035_23	2	30000	324	초록 독나방	35	100000	3240	초록 독나방
elf035	elf035_24	2	30000	324	초록 독나방	35	100000	3240	초록 독나방
elf035	elf035_25	5	13500	458	영 드레드울프	35	100000	4580	영 드레드울프
elf036	elf036_1	5	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_2	4	13750	5	스프리건 돌격병	36	100000	50	스프리건 돌격병
elf036	elf036_3	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_4	3	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_5	3	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_6	5	13750	5	스프리건 돌격병	36	100000	50	스프리건 돌격병
elf036	elf036_7	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_8	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_9	3	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_10	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_11	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_12	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_13	3	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_14	3	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_15	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_16	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_17	4	13750	5	스프리건 돌격병	36	100000	50	스프리건 돌격병
elf036	elf036_18	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_19	4	13750	5	스프리건 돌격병	36	100000	50	스프리건 돌격병
elf036	elf036_20	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_21	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_22	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_23	4	13750	743	라미아 메이드	36	100000	7430	라미아 메이드
elf036	elf036_24	4	13750	35	스프리건 졸병	36	100000	350	스프리건 졸병
elf036	elf036_25	4	13750	5	스프리건 돌격병	36	100000	50	스프리건 돌격병
elf037	elf037_1	6	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_2	5	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_3	5	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_4	4	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_5	4	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_6	4	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_7	4	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_8	3	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_9	5	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_10	4	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_11	5	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_12	5	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_13	4	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_14	3	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_15	3	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_16	3	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_17	4	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_18	4	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_19	3	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_20	3	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_21	2	30000	273	아라크노이드 포이즌	34	100000	2732	아라크노이드 포이즌
elf037	elf037_22	4	30000	19	포레스트 버킷	37	100000	191	포레스트 버킷
elf037	elf037_23	3	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_24	6	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_25	5	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_26	5	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_27	5	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_28	5	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_29	5	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_30	5	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_31	5	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_32	6	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_33	6	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_34	4	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf037	elf037_35	3	30000	302	스프리건 전투병	37	100000	3022	스프리건 전투병
elf037	elf037_36	5	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_37	3	30000	305	스프리건 경비병	37	100000	3052	스프리건 경비병
elf037	elf037_38	5	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_39	5	14000	19	포레스트 버킷	37	100000	190	포레스트 버킷
elf037	elf037_40	6	14000	302	스프리건 전투병	37	100000	3020	스프리건 전투병
elf037	elf037_41	3	30000	19	포레스트 버킷	37	100000	192	포레스트 버킷
elf037	elf037_42	6	14000	305	스프리건 경비병	37	100000	3050	스프리건 경비병
elf038	elf038_1	7	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_2	5	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_3	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_4	4	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_5	5	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_6	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_7	5	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_8	5	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_9	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_10	3	30000	332	스프리건 전사	38	100000	3322	스프리건 전사
elf038	elf038_11	4	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_12	5	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_13	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_14	5	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_15	5	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_16	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_17	3	30000	332	스프리건 전사	38	100000	3322	스프리건 전사
elf038	elf038_18	6	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_19	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_20	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_21	5	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_22	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_23	3	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_24	3	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_25	3	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_26	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_27	3	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_28	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_29	3	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_30	3	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_31	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_32	4	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_33	4	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_34	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_35	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_36	3	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_37	3	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_38	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_39	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_40	4	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_41	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_42	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_43	6	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf038	elf038_44	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_45	5	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_46	6	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_47	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_48	4	14250	310	갑옷 앤트	38	100000	3100	갑옷 앤트
elf038	elf038_49	4	14250	332	스프리건 전사	38	100000	3320	스프리건 전사
elf038	elf038_50	5	14250	304	스프리건 추적병	38	100000	3040	스프리건 추적병
elf039	elf039_1	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_2	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_3	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_4	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_5	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_6	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_7	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_8	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_9	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_10	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_11	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_12	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_13	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_14	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_15	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_16	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_17	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf039	elf039_18	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_19	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf039	elf039_20	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_21	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf039	elf039_22	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_23	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_24	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_25	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_26	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_27	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_28	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_29	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_30	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_31	6	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_32	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_33	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_34	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_35	3	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_36	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_37	3	30000	807	스프리건 호위병	40	100000	8072	스프리건 호위병
elf039	elf039_38	5	30000	807	스프리건 호위병	40	100000	8071	스프리건 호위병
elf039	elf039_39	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_40	3	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_41	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_42	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_43	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_44	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_45	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_46	7	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_47	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_48	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_49	3	30000	807	스프리건 호위병	40	100000	8072	스프리건 호위병
elf039	elf039_50	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_51	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf039	elf039_52	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_53	5	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf039	elf039_54	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf039	elf039_55	4	14500	637	스프리건 철갑병	39	100000	6370	스프리건 철갑병
elf040	elf040_1	6	14750	807	스프리건 호위병	40	100000	8070	스프리건 호위병
elf040	elf040_2	6	14750	650	블레이드 버킷	40	100000	6500	블레이드 버킷
elf040	elf040_3	4	14750	807	스프리건 호위병	40	100000	8070	스프리건 호위병
elf040	elf040_4	4	14750	733	뱀파이어	40	100000	7330	뱀파이어
elf040	elf040_5	4	14750	650	블레이드 버킷	40	100000	6500	블레이드 버킷
elf040	elf040_6	3	30000	807	스프리건 호위병	40	100000	8072	스프리건 호위병
elf040	elf040_7	3	30000	637	스프리건 철갑병	39	100000	6372	스프리건 철갑병
elf040	elf040_8	4	14750	807	스프리건 호위병	40	100000	8070	스프리건 호위병
elf040	elf040_9	5	14750	650	블레이드 버킷	40	100000	6500	블레이드 버킷
elf040	elf040_10	5	14750	807	스프리건 호위병	40	100000	8070	스프리건 호위병
elf040	elf040_11	4	30000	637	스프리건 철갑병	39	100000	6371	스프리건 철갑병
elf040	elf040_12	3	30000	807	스프리건 호위병	40	100000	8072	스프리건 호위병
elf040	elf040_13	4	14750	733	뱀파이어	40	100000	7330	뱀파이어
elf040	elf040_14	4	14750	650	블레이드 버킷	40	100000	6500	블레이드 버킷
elf040	elf040_15	4	14750	733	뱀파이어	40	100000	7330	뱀파이어
elf040	elf040_16	3	14750	807	스프리건 호위병	40	100000	8070	스프리건 호위병
elf040	elf040_17	3	14750	733	뱀파이어	40	100000	7330	뱀파이어
elf040	elf040_18	4	14750	650	블레이드 버킷	40	100000	6500	블레이드 버킷
elf040	elf040_19	3	30000	807	스프리건 호위병	40	100000	8072	스프리건 호위병
elf041	elf041_1	3	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_2	3	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_3	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_4	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_5	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_6	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_7	3	30000	79	홉고블린	41	100000	792	홉고블린
elf041	elf041_8	3	30000	79	홉고블린	41	100000	792	홉고블린
elf041	elf041_9	5	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_10	5	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_11	5	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_12	3	30000	79	홉고블린	41	100000	792	홉고블린
elf041	elf041_13	3	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_14	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_15	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_16	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_17	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_18	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_19	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_20	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_21	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_22	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_23	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_24	3	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_25	6	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_26	3	30000	79	홉고블린	41	100000	792	홉고블린
elf041	elf041_27	5	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_28	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_29	5	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_30	5	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_31	3	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_32	3	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_33	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_34	3	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_35	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_36	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_37	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_38	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_39	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_40	5	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_41	4	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_42	3	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_43	6	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_44	4	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf041	elf041_45	3	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_46	3	15000	79	홉고블린	41	100000	790	홉고블린
elf041	elf041_47	4	15000	751	마릴리스 노블	41	100000	7510	마릴리스 노블
elf041	elf041_48	3	15000	754	모벳 키드	41	100000	7540	모벳 키드
elf042	elf042_1	3	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_2	6	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_3	3	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_4	3	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_5	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_6	3	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_7	5	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_8	4	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_9	4	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_10	3	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_11	3	30000	316	영 고르곤	42	100000	3162	영 고르곤
elf042	elf042_12	4	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_13	3	30000	316	영 고르곤	42	100000	3162	영 고르곤
elf042	elf042_14	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_15	3	30000	291	아르카로스 노예대장	42	100000	2912	아르카로스 노예대장
elf042	elf042_16	6	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_17	5	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_18	4	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_19	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_20	6	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_21	6	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_22	6	30000	723	켄타우르스 기마병	42	100000	7231	켄타우르스 기마병
elf042	elf042_23	5	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_24	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_25	4	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_26	4	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_27	4	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_28	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_29	4	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_30	4	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_31	4	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_32	5	30000	723	켄타우르스 기마병	42	100000	7231	켄타우르스 기마병
elf042	elf042_33	3	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_34	4	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_35	6	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_36	3	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_37	6	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_38	5	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_39	7	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_40	7	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_41	5	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_42	6	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_43	7	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_44	6	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_45	6	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf042	elf042_46	5	15250	316	영 고르곤	42	100000	3160	영 고르곤
elf042	elf042_47	4	15250	723	켄타우르스 기마병	42	100000	7230	켄타우르스 기마병
elf042	elf042_48	6	15250	291	아르카로스 노예대장	42	100000	2910	아르카로스 노예대장
elf043	elf043_1	3	30000	81	홉고블린 리더	43	100000	812	홉고블린 리더
elf043	elf043_2	5	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_3	2	30000	320	다크와이번	43	100000	6300	`
elf043	elf043_4	6	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_5	6	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_6	6	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_7	6	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_8	7	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_9	5	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_10	4	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_11	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_12	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_13	4	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_14	3	30000	321	유령 도적	43	100000	3212	유령 도적
elf043	elf043_15	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_16	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_17	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_18	6	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_19	3	30000	81	홉고블린 리더	43	100000	812	홉고블린 리더
elf043	elf043_20	6	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_21	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_22	6	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_23	5	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_24	7	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_25	5	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_26	5	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_27	3	30000	321	유령 도적	43	100000	3212	유령 도적
elf043	elf043_28	4	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_29	4	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_30	4	15500	321	유령 도적	43	100000	3210	유령 도적
elf043	elf043_31	3	30000	81	홉고블린 리더	43	100000	812	홉고블린 리더
elf043	elf043_32	4	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_33	4	15500	81	홉고블린 리더	43	100000	810	홉고블린 리더
elf043	elf043_34	3	30000	81	홉고블린 리더	43	100000	812	홉고블린 리더
elf043	elf043_35	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_36	2	30000	320	다크와이번	43	100000	6300	다크와이번
elf043	elf043_37	2	30000	320	다크와이번	43	100000	6300	다크와이번
