TID	Title_Class	Title_Name	String TID	Require_level	Require_class_Type	Require_class_GuildMaster	Require_class_ArchLord	Require_Con	Require_Str	Require_Int	Require_Dex	Require_Wis	Require_Cha	Cost_Geld	Cost_Cash	Cost_Item_1	Cost_Item_1_Count	Cost_Item_1_Type	Cost_Item_2	Cost_Item_2_Count	Cost_Item_2_Type	Cost_Item_3	Cost_Item_3_Count	Cost_Item_3_Type	Cost_Item_4	Cost_Item_4_Count	Cost_Item_4_Type	Cost_Item_5	Cost_Item_5_Count	Cost_Item_5_Type	First_Title 1	First_Title 2	First_Title 3	First_Title 4	First_Title 5	Title_Check_1	Title_Check_1_Set	Title_Check_1_Value	Title_Check_2	Title_Check_2_Set	Title_Check_2_Value	Title_Check_3	Title_Check_3_Set	Title_Check_3_Value	Title_Check_4	Title_Check_4_Set	Title_Check_4_Value	Title_Check_5	Title_Check_5_Set	Title_Check_5_Value	Trade_Possibility	Duration	Reward_Money	Reward_Item_1	Reward_Item_2	Reward_Item_3	Reward_Item_4	Reward_Item_5	Skill_Tid_1	Skill_Tid_2	Skill_Tid_3	Skill_Tid_4	Skill_Tid_5	Skill_Tid_6	Skill_Tid_7	Skill_Tid_8	Skill_Tid_9	Skill_Tid_10	Title_Effect_1	Title_Effect_1_Set	Title_Effect_1_Value_1	Title_Effect_1_Value_2	Title_Effect_2	Title_Effect_2_Set	Title_Effect_2_Value_1	Title_Effect_2_Value_2	Title_Effect_3	Title_Effect_3_Set	Title_Effect_3_Value_1	Title_Effect_3_Value_2	Title_Effect_4	Title_Effect_4_Set	Title_Effect_4_Value_1	Title_Effect_4_Value_2	Title_Effect_5	Title_Effect_5_Set	Title_Effect_5_Value_1	Title_Effect_5_Value_2	Title_Comment
30825	Natural Enemy (21-30)	Demon Werewolf Combatant's Natural Enemy	30825	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1035	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1035	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30826	Natural Enemy (21-30)	Legendary Demon Werewolf Combatant Hunter	30826	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30825	0	0	0	0	30001	1035	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1035	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30827	Natural Enemy (21-30)	Crag Werewolf Combatant's Natural Enemy	30827	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1036	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1036	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30828	Natural Enemy (21-30)	Legendary Crag Werewolf Combatant Hunter	30828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30827	0	0	0	0	30001	1036	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1036	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30829	Natural Enemy (21-30)	Cave Werewolf Charger's Natural Enemy	30829	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1037	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1037	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30830	Natural Enemy (21-30)	Legendary Cave Werewolf Charger Hunter	30830	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30829	0	0	0	0	30001	1037	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1037	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30831	Natural Enemy (21-30)	Demon Werewolf Charger's Natural Enemy	30831	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1038	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1038	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30832	Natural Enemy (21-30)	Legendary Demon Werewolf Charger Hunter	30832	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30831	0	0	0	0	30001	1038	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1038	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30833	Natural Enemy (21-30)	Crag Werewolf Charger's Natural Enemy	30833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1039	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1039	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30834	Natural Enemy (21-30)	Legendary Crag Werewolf Charger Hunter	30834	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30833	0	0	0	0	30001	1039	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1039	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30835	Natural Enemy (51-60)	Vampire Horror's Natural Enemy	30835	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	736	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	736	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30836	Natural Enemy (51-60)	Legendary Vampire Horror Hunter	30836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30835	0	0	0	0	30001	736	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	736	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30837	Natural Enemy (51-60)	Young Turkaven's Natural Enemy	30837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	849	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	849	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30838	Natural Enemy (51-60)	Legendary Young Turkaven Hunter	30838	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30837	0	0	0	0	30001	849	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	849	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30839	Natural Enemy (51-60)	Chaser Bran's Natural Enemy	30839	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	850	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	850	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30840	Natural Enemy (51-60)	Legendary Chaser Bran Hunter	30840	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30839	0	0	0	0	30001	850	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	850	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30841	Natural Enemy (51-60)	Satyros Death's Natural Enemy	30841	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	913	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	913	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30842	Natural Enemy (51-60)	Legendary Satyros Death Hunter	30842	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30841	0	0	0	0	30001	913	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	913	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30843	Natural Enemy (61-70)	Ancient Hawkarrow's Natural Enemy	30843	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1502	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1502	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30844	Natural Enemy (61-70)	Legendary Ancient Hawkarrow Hunter	30844	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30843	0	0	0	0	30001	1502	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1502	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30845	Natural Enemy (31-40)	Spell Werewolf's Natural Enemy	30845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	298	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	298	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30846	Natural Enemy (31-40)	Legendary Spell Werewolf Hunter	30846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30845	0	0	0	0	30001	298	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	298	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30847	Natural Enemy (11-20)	Earth Golem's Natural Enemy	30847	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	758	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	758	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30848	Natural Enemy (11-20)	Legendary Earth Golem Hunter	30848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30847	0	0	0	0	30001	758	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	758	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30849	Natural Enemy (21-30)	Bronze Dragon Cid's Natural Enemy	30849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	16	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30850	Natural Enemy (21-30)	Legendary Bronze Dragon Cid Hunter	30850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30849	0	0	0	0	30001	16	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30851	Natural Enemy (21-30)	Green Dragon Cid's Natural Enemy	30851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	457	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	457	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30852	Natural Enemy (21-30)	Legendary Green Dragon Cid Hunter	30852	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30851	0	0	0	0	30001	457	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	457	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30853	Natural Enemy (21-30)	Bonedragon's Natural Enemy	30853	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	636	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	636	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30854	Natural Enemy (21-30)	Legendary Bonedragon Hunter	30854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30853	0	0	0	0	30001	636	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	636	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30855	Natural Enemy (21-30)	Dartan's Natural Enemy	30855	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	638	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	638	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30856	Natural Enemy (21-30)	Legendary Dartan Hunter	30856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30855	0	0	0	0	30001	638	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	638	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30857	Natural Enemy (41-50)	Urulka's Natural Enemy	30857	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1322	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1322	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30858	Natural Enemy (41-50)	Legendary Urulka Hunter	30858	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30857	0	0	0	0	30001	1322	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1322	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30859	Natural Enemy (51-60)	Lamia Lady's Natural Enemy	30859	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	745	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	745	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30860	Natural Enemy (51-60)	Legendary Lamia Lady Hunter	30860	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30859	0	0	0	0	30001	745	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	745	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30861	Natural Enemy (51-60)	Rodam Breaker's Natural Enemy	30861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	851	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	851	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30862	Natural Enemy (51-60)	Legendary Rodam Breaker Hunter	30862	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30861	0	0	0	0	30001	851	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	851	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30863	Natural Enemy (51-60)	Steel Turkaven's Natural Enemy	30863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	852	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	852	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30864	Natural Enemy (51-60)	Legendary Steel Turkaven Hunter	30864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30863	0	0	0	0	30001	852	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	852	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30865	Natural Enemy (61-70)	Brigand Soldier's Natural Enemy	30865	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1470	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1470	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30866	Natural Enemy (61-70)	Legendary Brigand Soldier Hunter	30866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30865	0	0	0	0	30001	1470	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1470	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30867	Natural Enemy (61-70)	Hawkarrow Worm's Natural Enemy	30867	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1503	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1503	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30868	Natural Enemy (61-70)	Legendary Hawkarrow Worm Hunter	30868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30867	0	0	0	0	30001	1503	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1503	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30869	Natural Enemy (21-30)	Wraith Archer's Natural Enemy	30869	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1019	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1019	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30870	Natural Enemy (21-30)	Legendary Wraith Archer Hunter	30870	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30869	0	0	0	0	30001	1019	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1019	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30871	Natural Enemy (21-30)	White Archer's Natural Enemy	30871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1020	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1020	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30872	Natural Enemy (21-30)	Legendary White Archer Hunter	30872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30871	0	0	0	0	30001	1020	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1020	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30873	Natural Enemy (21-30)	Phantom Archer's Natural Enemy	30873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1021	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1021	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30874	Natural Enemy (21-30)	Legendary Phantom Archer Hunter	30874	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30873	0	0	0	0	30001	1021	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1021	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30875	Natural Enemy (21-30)	Lazy Bone Silver's Natural Enemy	30875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1022	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1022	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30876	Natural Enemy (21-30)	Legendary Lazy Bone Silver Hunter	30876	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30875	0	0	0	0	30001	1022	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1022	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30877	Natural Enemy (21-30)	Crazy Bone Silver's Natural Enemy	30877	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1023	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1023	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30878	Natural Enemy (21-30)	Legendary Crazy Bone Silver Hunter	30878	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30877	0	0	0	0	30001	1023	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1023	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30879	Natural Enemy (21-30)	Fury Bone Silver's Natural Enemy	30879	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1024	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1024	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30880	Natural Enemy (21-30)	Legendary Fury Bone Silver Hunter	30880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30879	0	0	0	0	30001	1024	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1024	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30881	Natural Enemy (21-30)	Cave Werewolf Guard's Natural Enemy	30881	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1040	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1040	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30882	Natural Enemy (21-30)	Legendary Cave Werewolf Guard Hunter	30882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30881	0	0	0	0	30001	1040	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1040	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30883	Natural Enemy (21-30)	Demon Werewolf Guard's Natural Enemy	30883	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1041	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1041	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30884	Natural Enemy (21-30)	Legendary Demon Werewolf Guard Hunter	30884	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30883	0	0	0	0	30001	1041	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1041	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30885	Natural Enemy (21-30)	Crag Werewolf Guard's Natural Enemy	30885	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30001	1042	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1042	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30886	Natural Enemy (21-30)	Legendary Crag Werewolf Guard Hunter	30886	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30885	0	0	0	0	30001	1042	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1042	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
