MakeItem Total	MakeItem TID	MakeItem Name	MakeItem Count	BonusItem TID	BonusItem Name	Item Option Min	Item Option Max	Socket Inchant Min	Socket Inchant Max	Combine Use Price	timer(msec)	Resource TotalCount	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count
1	3062	플루토 건틀렛	1			1	2	1	2	10000		5	3062	플루토 건틀렛	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3063	플루토 그리브	1			1	3	1	3	10000		5	3063	플루토 그리브	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3064	플루토 부츠	1			1	2	1	2	10000		5	3064	플루토 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5101	헬리오스 헬멧	1			1	2			10000		5	5101	헬리오스 헬멧	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5102	헬리오스 아머	1			2	4	1	4	10000		5	5102	헬리오스 아머	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5103	헬리오스 건틀렛	1			1	2	1	2	10000		5	5103	헬리오스 건틀렛	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5104	헬리오스 그리브	1			1	3	1	3	10000		5	5104	헬리오스 그리브	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5105	헬리오스 부츠	1			1	2	1	2	10000		5	5105	헬리오스 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	342	정찰자 가죽 갑옷	1			2	4	1	4	10000		5	342	정찰자 가죽 갑옷	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	345	정찰자 가죽 암패드	1			1	2	1	2	10000		5	345	정찰자 가죽 암패드	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	346	정찰자 가죽 하의	1			1	3	1	3	10000		5	346	정찰자 가죽 하의	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	347	정찰자 가죽 부츠	1			1	2	1	2	10000		5	347	정찰자 가죽 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	348	강화가죽 갑옷	1			2	4	1	4	10000		5	348	강화가죽 갑옷	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	351	강화가죽 암패드	1			1	2	1	2	10000		5	351	강화가죽 암패드	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	352	강화가죽 하의	1			1	3	1	3	10000		5	352	강화가죽 하의	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	353	강화가죽 부츠	1			1	2	1	2	10000		5	353	강화가죽 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	52	래피드스틸 아머	1			2	4	1	4	10000		5	52	래피드스틸 아머	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	55	래피드스틸 암패드	1			1	2	1	2	10000		5	55	래피드스틸 암패드	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	56	래피드스틸 레깅	1			1	3	1	3	10000		5	56	래피드스틸 레깅	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	57	래피드스틸 부츠	1			1	2	1	2	10000		5	57	래피드스틸 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	355	포레스트챈트 헬멧	1			1	2			10000		5	355	포레스트챈트 헬멧	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	354	포레스트챈트 아머	1			2	4	1	4	10000		5	354	포레스트챈트 아머	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	357	포레스트챈트 암패드	1			1	2	1	2	10000		5	357	포레스트챈트 암패드	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	358	포레스트챈트 레깅	1			1	3	1	3	10000		5	358	포레스트챈트 레깅	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	359	포레스트챈트 부츠	1			1	2	1	2	10000		5	359	포레스트챈트 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	571	스프라이트샤인 헬멧	1			1	2			10000		5	571	스프라이트샤인 헬멧	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	570	스프라이트샤인 아머	1			2	4	1	4	10000		5	570	스프라이트샤인 아머	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	573	스프라이트샤인 암패드	1			1	2	1	2	10000		5	573	스프라이트샤인 암패드	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	574	스프라이트샤인 레깅	1			1	3	1	3	10000		5	574	스프라이트샤인 레깅	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	575	스프라이트샤인 부츠	1			1	2	1	2	10000		5	575	스프라이트샤인 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	1135	섀도우가디언 캡	1			1	2			10000		5	1135	섀도우가디언 캡	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1134	섀도우가디언 아머	1			2	4	1	4	10000		5	1134	섀도우가디언 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1137	섀도우가디언 암패드	1			1	2	1	2	10000		5	1137	섀도우가디언 암패드	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1138	섀도우가디언 레깅	1			1	3	1	3	10000		5	1138	섀도우가디언 레깅	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1139	섀도우가디언 부츠	1			1	2	1	2	10000		5	1139	섀도우가디언 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2011	유니버설아이 헬멧	1			1	2			10000		5	2011	유니버설아이 헬멧	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2013	유니버설아이 아머	1			2	4	1	4	10000		5	2013	유니버설아이 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2015	유니버설아이 암패드	1			1	2	1	2	10000		5	2015	유니버설아이 암패드	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2016	유니버설아이 레깅	1			1	3	1	3	10000		5	2016	유니버설아이 레깅	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2017	유니버설아이 부츠	1			1	2	1	2	10000		5	2017	유니버설아이 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2012	애로우리버 헬멧	1			1	2			10000		5	2012	애로우리버 헬멧	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2018	애로우리버 아머	1			2	4	1	4	10000		5	2018	애로우리버 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2020	애로우리버 암패드	1			1	2	1	2	10000		5	2020	애로우리버 암패드	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2021	애로우리버 레깅	1			1	3	1	3	10000		5	2021	애로우리버 레깅	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2022	애로우리버 부츠	1			1	2	1	2	10000		5	2022	애로우리버 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	3086	플라이어 캡	1			1	2			10000		5	3086	플라이어 캡	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3085	플라이어 아머	1			2	4	1	4	10000		5	3085	플라이어 아머	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3087	플라이어 암패드	1			1	2	1	2	10000		5	3087	플라이어 암패드	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3088	플라이어 레깅	1			1	3	1	3	10000		5	3088	플라이어 레깅	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3089	플라이어 부츠	1			1	2	1	2	10000		5	3089	플라이어 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5116	크로스로드 캡	1			1	2			10000		5	5116	크로스로드 캡	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5117	크로스로드 아머	1			2	4	1	4	10000		5	5117	크로스로드 아머	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5118	크로스로드 암패드	1			1	2	1	2	10000		5	5118	크로스로드 암패드	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5119	크로스로드 레깅	1			1	3	1	3	10000		5	5119	크로스로드 레깅	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5120	크로스로드 부츠	1			1	2	1	2	10000		5	5120	크로스로드 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	666	스펠레더 가브	1			2	4	1	4	10000		5	666	스펠레더 가브	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	669	스펠레더 브레이슬릿	1			1	2	1	2	10000		5	669	스펠레더 브레이슬릿	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	670	스펠레더 킬트	1			1	3	1	3	10000		5	670	스펠레더 킬트	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	671	스펠레더 부츠	1			1	2	1	2	10000		5	671	스펠레더 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	672	고급마법사 마법옷	1			2	4	1	4	10000		5	672	고급마법사 마법옷	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	675	고급마법사 팔목장식	1			1	2	1	2	10000		5	675	고급마법사 팔목장식	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	676	고급마법사 킬트	1			1	3	1	3	10000		5	676	고급마법사 킬트	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	677	고급마법사 부츠	1			1	2	1	2	10000		5	677	고급마법사 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	94	스타라이트 가브	1			2	4	1	4	10000		5	94	스타라이트 가브	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	97	스타라이트 브레이슬릿	1			1	2	1	2	10000		5	97	스타라이트 브레이슬릿	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	98	스타라이트 킬트	1			1	3	1	3	10000		5	98	스타라이트 킬트	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	99	스타라이트 부츠	1			1	2	1	2	10000		5	99	스타라이트 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	679	플로우메탈 캡	1			1	2			10000		5	679	플로우메탈 캡	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	678	플로우메탈 가브	1			2	4	1	4	10000		5	678	플로우메탈 가브	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	681	플로우메탈 브레이슬릿	1			1	2	1	2	10000		5	681	플로우메탈 브레이슬릿	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	682	플로우메탈 킬트	1			1	3	1	3	10000		5	682	플로우메탈 킬트	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	683	플로우메탈 부츠	1			1	2	1	2	10000		5	683	플로우메탈 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	685	브라이트윌 캡	1			1	2			10000		5	685	브라이트윌 캡	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	684	브라이트윌 가브	1			2	4	1	4	10000		5	684	브라이트윌 가브	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	687	브라이트윌 브레이슬릿	1			1	2	1	2	10000		5	687	브라이트윌 브레이슬릿	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	688	브라이트윌 킬트	1			1	3	1	3	10000		5	688	브라이트윌 킬트	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	689	브라이트윌 부츠	1			1	2	1	2	10000		5	689	브라이트윌 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	1141	스펠마스터 캡	1			1	2			10000		5	1141	스펠마스터 캡	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1140	스펠마스터 가브	1			2	4	1	4	10000		5	1140	스펠마스터 가브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1143	스펠마스터 브레이슬릿	1			1	2	1	2	10000		5	1143	스펠마스터 브레이슬릿	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1144	스펠마스터 킬트	1			1	3	1	3	10000		5	1144	스펠마스터 킬트	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1145	스펠마스터 부츠	1			1	2	1	2	10000		5	1145	스펠마스터 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2023	퍼머넌트 캡	1			1	2			10000		5	2023	퍼머넌트 캡	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2025	퍼머넌트 가브	1			2	4	1	4	10000		5	2025	퍼머넌트 가브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2027	퍼머넌트 브레이슬릿	1			1	2	1	2	10000		5	2027	퍼머넌트 브레이슬릿	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2028	퍼머넌트 킬트	1			1	3	1	3	10000		5	2028	퍼머넌트 킬트	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2029	퍼머넌트 부츠	1			1	2	1	2	10000		5	2029	퍼머넌트 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2024	옴파로스 캡	1			1	2			10000		5	2024	옴파로스 캡	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2030	옴파로스 가브	1			2	4	1	4	10000		5	2030	옴파로스 가브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2032	옴파로스 브레이슬릿	1			1	2	1	2	10000		5	2032	옴파로스 브레이슬릿	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2033	옴파로스 킬트	1			1	3	1	3	10000		5	2033	옴파로스 킬트	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2034	옴파로스 부츠	1			1	2	1	2	10000		5	2034	옴파로스 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	3111	그레이스 헤드밴드	1			1	2			10000		5	3111	그레이스 헤드밴드	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3110	그레이스 가브	1			2	4	1	4	10000		5	3110	그레이스 가브	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3112	그레이스 브레이슬릿	1			1	2	1	2	10000		5	3112	그레이스 브레이슬릿	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3113	그레이스 킬트	1			1	3	1	3	10000		5	3113	그레이스 킬트	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3114	그레이스 부츠	1			1	2	1	2	10000		5	3114	그레이스 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5131	미리어드 헤드밴드	1			1	2			10000		5	5131	미리어드 헤드밴드	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5132	미리어드 가브	1			2	4	1	4	10000		5	5132	미리어드 가브	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5133	미리어드 브레이슬릿	1			1	2	1	2	10000		5	5133	미리어드 브레이슬릿	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5134	미리어드 킬트	1			1	3	1	3	10000		5	5134	미리어드 킬트	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	5135	미리어드 부츠	1			1	2	1	2	10000		5	5135	미리어드 부츠	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	172	투사 흉갑	1			2	4	1	4	10000		5	172	투사 흉갑	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	175	투사 브레이서	1			1	2	1	2	10000		5	175	투사 브레이서	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	176	투사 하의	1			1	3	1	3	10000		5	176	투사 하의	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	177	투사 부츠	1			1	2	1	2	10000		5	177	투사 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	178	밀리셔 아머	1			2	4	1	4	10000		5	178	밀리셔 아머	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	181	밀리셔 브레이서	1			1	2	1	2	10000		5	181	밀리셔 브레이서	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	182	밀리셔 그리브	1			1	3	1	3	10000		5	182	밀리셔 그리브	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	183	밀리셔 부츠	1			1	2	1	2	10000		5	183	밀리셔 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	184	스틸크러셔 아머	1			2	4	1	4	10000		5	184	스틸크러셔 아머	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	187	스틸크러셔 브레이서	1			1	2	1	2	10000		5	187	스틸크러셔 브레이서	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	188	스틸크러셔 그리브	1			1	3	1	3	10000		5	188	스틸크러셔 그리브	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	189	스틸크러셔 부츠	1			1	2	1	2	10000		5	189	스틸크러셔 부츠	1	202	공기의 정령석	1	200	땅의 정령석	1	204	마법의 정령석	1	1975	강철의 모루	1															
1	373	워해드 헬멧	1			1	2			10000		5	373	워해드 헬멧	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	372	워해드 아머	1			2	4	1	4	10000		5	372	워해드 아머	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	375	워해드 브레이서	1			1	2	1	2	10000		5	375	워해드 브레이서	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	376	워해드 그리브	1			1	3	1	3	10000		5	376	워해드 그리브	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	377	워해드 부츠	1			1	2	1	2	10000		5	377	워해드 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	577	마이트번 헬멧	1			1	2			10000		5	577	마이트번 헬멧	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	576	마이트번 아머	1			2	4	1	4	10000		5	576	마이트번 아머	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	579	마이트번 브레이서	1			1	2	1	2	10000		5	579	마이트번 브레이서	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	580	마이트번 그리브	1			1	3	1	3	10000		5	580	마이트번 그리브	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	581	마이트번 부츠	1			1	2	1	2	10000		5	581	마이트번 부츠	1	244	호흡의 정령석	1	252	대지의 정령석	1	256	정신의 정령석	1	1975	강철의 모루	1															
1	1147	소울디펜더 헬멧	1			1	2			10000		5	1147	소울디펜더 헬멧	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1146	소울디펜더 아머	1			2	4	1	4	10000		5	1146	소울디펜더 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1149	소울디펜더 브레이서	1			1	2	1	2	10000		5	1149	소울디펜더 브레이서	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1150	소울디펜더 그리브	1			1	3	1	3	10000		5	1150	소울디펜더 그리브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	1151	소울디펜더 부츠	1			1	2	1	2	10000		5	1151	소울디펜더 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2035	타이란트 헬멧	1			1	2			10000		5	2035	타이란트 헬멧	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2037	타이란트 아머	1			2	4	1	4	10000		5	2037	타이란트 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2039	타이란트 브레이서	1			1	2	1	2	10000		5	2039	타이란트 브레이서	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2040	타이란트 그리브	1			1	3	1	3	10000		5	2040	타이란트 그리브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2041	타이란트 부츠	1			1	2	1	2	10000		5	2041	타이란트 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2036	다크볼케이노 헬멧	1			1	2			10000		5	2036	다크볼케이노 헬멧	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2042	다크볼케이노 아머	1			2	4	1	4	10000		5	2042	다크볼케이노 아머	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2044	다크볼케이노 브레이서	1			1	2	1	2	10000		5	2044	다크볼케이노 브레이서	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2045	다크볼케이노 그리브	1			1	3	1	3	10000		5	2045	다크볼케이노 그리브	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	2046	다크볼케이노 부츠	1			1	2	1	2	10000		5	2046	다크볼케이노 부츠	1	245	산들바람의 정령석	1	253	흙의 정령석	1	257	명상의 정령석	1	2116	오리할콘 모루	1															
1	3136	트윈타워 헬멧	1			1	2			10000		5	3136	트윈타워 헬멧	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3135	트윈타워 아머	1			2	4	1	4	10000		5	3135	트윈타워 아머	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3137	트윈타워 브레이서	1			1	2	1	2	10000		5	3137	트윈타워 브레이서	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
1	3138	트윈타워 그리브	1			1	3	1	3	10000		5	3138	트윈타워 그리브	1	246	침묵의 정령석	1	254	산의 정령석	1	258	초월의 정령석	1	2116	오리할콘 모루	1															
