GroupName	Name	MaxMobCount	Spawntime	MobTID	MobName	MobLV	Rate	MobAITID	AI이름	SiegeWarType
cd307	cd307_06	1	15000	1125	프린세스 이민	41	100000	11250	프린세스 이민	
cd308	cd308_01	3	14750	1119	로테 아처	40	100000	11191	로테 아처	
cd308	cd308_02	3	14750	1119	로테 아처	40	100000	11190	로테 아처	
cd308	cd308_03	3	14750	1119	로테 아처	40	100000	11190	로테 아처	
cd308	cd308_04	3	14250	1098	로테 스카우터	38	100000	10981	로테 스카우터	
cd308	cd308_05	3	14250	1098	로테 스카우터	38	100000	10980	로테 스카우터	
cd308	cd308_06	2	14500	1107	렙타일 도적	39	100000	11070	렙타일 도적	
cd308	cd308_07	1	14500	1110	이민 닥터	39	100000	11101	이민 닥터	
cd308	cd308_08	1	15000	1128	킹핀 가르시아	41	100000	11280	킹핀 가르시아	
cd309	cd309_01	2	14500	1104	이민 메이지	39	100000	11040	이민 메이지	
cd309	cd309_02	1	14500	1107	렙타일 도적	39	100000	11071	렙타일 도적	
cd309	cd309_03	2	14250	1098	로테 스카우터	38	100000	10980	로테 스카우터	
cd309	cd309_04	1	14250	1098	로테 스카우터	38	100000	10980	로테 스카우터	
cd309	cd309_05	2	14500	1107	렙타일 도적	39	100000	11071	렙타일 도적	
cd309	cd309_06	1	14500	1104	이민 메이지	39	100000	11040	이민 메이지	
dd301	dd301_01	2	16500	1179	라몬 케인독 전투병	47	100000	11790	라몬 케인독 전투병	
dd301	dd301_02	1	16500	1179	라몬 케인독 전투병	47	100000	11791	라몬 케인독 전투병	
dd301	dd301_03	2	16250	1170	라몬 케인독 노예	46	100000	11700	라몬 케인독 노예	
dd302	dd302_01	3	16750	1188	지하독 성체	48	100000	11880	지하독 성체	
dd302	dd302_02	2	16750	1188	지하독 성체	48	100000	11881	지하독 성체	
dd302	dd302_03	3	16250	1173	어린 지하독	46	100000	11730	어린 지하독	
dd302	dd302_04	2	16500	1182	지하독 유형	47	100000	11820	지하독 유형	
dd302	dd302_05	1	16500	1182	지하독 유형	47	100000	11821	지하독 유형	
dd303	dd303_01	3	16500	1176	어린 라몬텔	47	100000	11760	어린 라몬텔	
dd303	dd303_02	3	16750	1185	라몬텔 병사	48	100000	11850	라몬텔 병사	
dd303	dd303_03	1	17000	1197	라몬텔 호위병	49	100000	11971	라몬텔 호위병	
dd303	dd303_04	2	16500	1176	어린 라몬텔	47	100000	11760	어린 라몬텔	
dd303	dd303_05	2	16750	1185	라몬텔 병사	48	100000	11850	라몬텔 병사	
dd304	dd304_01	3	16500	1179	라몬 케인독 전투병	47	100000	11791	라몬 케인독 전투병	
dd304	dd304_02	3	16250	1170	라몬 케인독 노예	46	100000	11700	라몬 케인독 노예	
dd304	dd304_03	2	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd304	dd304_04	1	16500	1179	라몬 케인독 전투병	47	100000	11791	라몬 케인독 전투병	
dd304	dd304_05	2	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd305	dd305_01	1	16500	1182	지하독 유형	47	100000	11820	지하독 유형	
dd305	dd305_02	2	17000	1194	지하독 불완전체	49	100000	11941	지하독 불완전체	
dd305	dd305_03	1	16750	1188	지하독 성체	48	100000	11880	지하독 성체	
dd306	dd306_01	3	17000	1194	지하독 불완전체	49	100000	11940	지하독 불완전체	
dd306	dd306_02	3	16750	1188	지하독 성체	48	100000	11881	지하독 성체	
dd306	dd306_03	3	16750	1188	지하독 성체	48	100000	11880	지하독 성체	
dd306	dd306_04	2	16500	1182	지하독 유형	47	100000	11820	지하독 유형	
dd306	dd306_05	1	16500	1182	지하독 유형	47	100000	11821	지하독 유형	
dd306	dd306_06	2	17000	1200	지하독 완전체	49	100000	12000	지하독 완전체	
dd307	dd307_01	1	17000	1197	라몬텔 호위병	49	100000	11970	라몬텔 호위병	
dd307	dd307_02	3	16750	1185	라몬텔 병사	48	100000	11851	라몬텔 병사	
dd307	dd307_03	2	16750	1185	라몬텔 병사	48	100000	11850	라몬텔 병사	
dd307	dd307_04	1	17250	1203	라몬텔 대장	50	100000	12030	라몬텔 대장	
dd307	dd307_05	1	17000	1197	라몬텔 호위병	49	100000	11971	라몬텔 호위병	
dd308	dd308_01	3	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd308	dd308_02	3	16500	1179	라몬 케인독 전투병	47	100000	11790	라몬 케인독 전투병	
dd308	dd308_03	3	16500	1179	라몬 케인독 전투병	47	100000	11791	라몬 케인독 전투병	
dd308	dd308_04	3	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd308	dd308_05	3	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd308	dd308_06	1	17250	1206	라몬 케인독 대장	50	100000	12061	라몬 케인독 대장	
dd308	dd308_07	2	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd308	dd308_08	1	16750	1191	라몬 케인독 가디언	48	100000	11910	라몬 케인독 가디언	
dd309	dd309_01	2	16250	1170	라몬 케인독 노예	46	100000	11701	라몬 케인독 노예	
dd309	dd309_02	1	16250	1170	라몬 케인독 노예	46	100000	11700	라몬 케인독 노예	
dd309	dd309_03	2	16250	1173	어린 지하독	46	100000	11730	어린 지하독	
dd309	dd309_04	1	16250	1173	어린 지하독	46	100000	11731	어린 지하독	
dd309	dd309_05	2	16500	1176	어린 라몬텔	47	100000	11760	어린 라몬텔	
dd309	dd309_06	1	16500	1179	라몬 케인독 전투병	47	100000	11790	라몬 케인독 전투병	
dd309	dd309_07	2	16500	1182	지하독 유형	47	100000	11821	지하독 유형	
dd309	dd309_08	1	16750	1185	라몬텔 병사	48	100000	11850	라몬텔 병사	
dd309	dd309_09	2	16750	1188	지하독 성체	48	100000	11880	지하독 성체	
dd309	dd309_10	1	16750	1188	지하독 성체	48	100000	11881	지하독 성체	
dd309	dd309_11	1	16750	1185	라몬텔 병사	48	100000	11850	라몬텔 병사	
gd401	gd401_01	1	10500	964	바비라그 병사	23	100000	9640	바비라그 병사	
gd401	gd401_02	2	10250	958	바비라그 정찰병	22	100000	9581	바비라그 정찰병	
gd401	gd401_03	1	10250	955	바비라그 노예	22	100000	9550	바비라그 노예	
gd401	gd401_04	2	10500	964	바비라그 병사	23	100000	9640	바비라그 병사	
gd401	gd401_05	1	10250	958	바비라그 정찰병	22	100000	9581	바비라그 정찰병	
gd401	gd401_06	2	10250	955	바비라그 노예	22	100000	9550	바비라그 노예	
gd401	gd401_07	3	10250	958	바비라그 정찰병	22	100000	9580	바비라그 정찰병	
gd401	gd401_08	3	10750	967	바비라그 돌격병	24	100000	9671	바비라그 돌격병	
gd402	gd402_01	1	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd402	gd402_02	2	10750	970	거대 노르겐	24	100000	9700	거대 노르겐	
gd402	gd402_03	1	10500	961	어린 노르겐	23	100000	9611	어린 노르겐	
gd402	gd402_04	2	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd402	gd402_05	1	10750	970	거대 노르겐	24	100000	9700	거대 노르겐	
gd402	gd402_06	2	10500	961	어린 노르겐	23	100000	9611	어린 노르겐	
gd402	gd402_07	3	10500	961	어린 노르겐	23	100000	9610	어린 노르겐	
gd402	gd402_08	3	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd403	gd403_01	2	10250	955	바비라그 노예	22	100000	9551	바비라그 노예	
gd403	gd403_02	1	10250	958	바비라그 정찰병	22	100000	9580	바비라그 정찰병	
gd403	gd403_03	2	10500	964	바비라그 병사	23	100000	9640	바비라그 병사	
gd403	gd403_04	1	10250	955	바비라그 노예	22	100000	9551	바비라그 노예	
gd403	gd403_05	2	10250	958	바비라그 정찰병	22	100000	9580	바비라그 정찰병	
gd403	gd403_06	1	10500	964	바비라그 병사	23	100000	9640	바비라그 병사	
gd403	gd403_07	3	10250	958	바비라그 정찰병	22	100000	9581	바비라그 정찰병	
gd403	gd403_08	3	10750	967	바비라그 돌격병	24	100000	9670	바비라그 돌격병	
gd404	gd404_01	2	10500	961	어린 노르겐	23	100000	9610	어린 노르겐	
gd404	gd404_02	1	10750	970	거대 노르겐	24	100000	9701	거대 노르겐	
gd404	gd404_03	2	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd404	gd404_04	1	10500	961	어린 노르겐	23	100000	9610	어린 노르겐	
gd404	gd404_05	2	10750	970	거대 노르겐	24	100000	9701	거대 노르겐	
gd404	gd404_06	1	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd404	gd404_07	3	10500	961	어린 노르겐	23	100000	9610	어린 노르겐	
gd404	gd404_08	3	11000	976	와일드 노르겐	25	100000	9761	와일드 노르겐	
gd405	gd405_01	2	11250	979	바비라그 백인대장	26	100000	9790	바비라그 백인대장	
gd405	gd405_02	1	10750	967	바비라그 돌격병	24	100000	9670	바비라그 돌격병	
gd405	gd405_03	2	11000	973	영 엑스맨	25	100000	9731	영 엑스맨	
gd405	gd405_04	1	11000	973	영 엑스맨	25	100000	9730	영 엑스맨	
gd405	gd405_05	2	10750	967	바비라그 돌격병	24	100000	9670	바비라그 돌격병	
gd405	gd405_06	1	11250	979	바비라그 백인대장	26	100000	9791	바비라그 백인대장	
gd405	gd405_07	1	11500	985	바비라그 천인대장	27	100000	9850	바비라그 천인대장	
gd405	gd405_08	3	11000	973	영 엑스맨	25	100000	9730	영 엑스맨	
gd405	gd405_09	1	11750	991	다크 엑스맨	28	100000	9911	다크 엑스맨	
gd406	gd406_01	1	11250	982	다크 노르겐	26	100000	9820	다크 노르겐	
gd406	gd406_02	2	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd406	gd406_03	1	10750	970	거대 노르겐	24	100000	9701	거대 노르겐	
gd406	gd406_04	2	11250	982	다크 노르겐	26	100000	9820	다크 노르겐	
gd406	gd406_05	1	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd406	gd406_06	2	10750	970	거대 노르겐	24	100000	9701	거대 노르겐	
gd406	gd406_07	3	11000	973	영 엑스맨	25	100000	9730	영 엑스맨	
gd406	gd406_08	1	11500	988	노르겐 로드	27	100000	9880	노르겐 로드	
gd406	gd406_09	1	11750	991	다크 엑스맨	28	100000	9911	다크 엑스맨	
gd407	gd407_01	1	11500	988	노르겐 로드	27	100000	9880	노르겐 로드	
gd407	gd407_02	3	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd407	gd407_03	3	11250	979	바비라그 백인대장	26	100000	9791	바비라그 백인대장	
gd407	gd407_04	1	11500	985	바비라그 천인대장	27	100000	9850	바비라그 천인대장	
gd407	gd407_05	1	11250	982	다크 노르겐	26	100000	9820	다크 노르겐	
gd407	gd407_06	1	11750	991	다크 엑스맨	28	100000	9911	다크 엑스맨	
gd408	gd408_01	1	11500	988	노르겐 로드	27	100000	9880	노르겐 로드	
gd408	gd408_02	3	11250	979	바비라그 백인대장	26	100000	9790	바비라그 백인대장	
gd408	gd408_03	2	11000	973	영 엑스맨	25	100000	9731	영 엑스맨	
gd408	gd408_04	1	11750	991	다크 엑스맨	28	100000	9910	다크 엑스맨	
gd408	gd408_05	1	11500	985	바비라그 천인대장	27	100000	9850	바비라그 천인대장	
gd408	gd408_06	3	11000	976	와일드 노르겐	25	100000	9761	와일드 노르겐	
gd408	gd408_07	1	11750	994	여왕 바비라그	28	100000	9940	여왕 바비라그	
gd409	gd409_01	3	10500	961	어린 노르겐	23	100000	9610	어린 노르겐	
gd409	gd409_02	1	10250	955	바비라그 노예	22	100000	9551	바비라그 노예	
gd409	gd409_03	2	10250	958	바비라그 정찰병	22	100000	9580	바비라그 정찰병	
gd410	gd410_01	1	10250	955	바비라그 노예	22	100000	9550	바비라그 노예	
gd410	gd410_02	2	10500	961	어린 노르겐	23	100000	9611	어린 노르겐	
gd410	gd410_03	1	10500	964	바비라그 병사	23	100000	9640	바비라그 병사	
gd410	gd410_04	2	10750	970	거대 노르겐	24	100000	9700	거대 노르겐	
gd410	gd410_05	1	10750	967	바비라그 돌격병	24	100000	9671	바비라그 돌격병	
gd410	gd410_06	2	11000	976	와일드 노르겐	25	100000	9760	와일드 노르겐	
gd410	gd410_07	1	11000	973	영 엑스맨	25	100000	9730	영 엑스맨	
gd410	gd410_08	2	11250	982	다크 노르겐	26	100000	9821	다크 노르겐	
gd410	gd410_09	1	11250	979	바비라그 백인대장	26	100000	9790	바비라그 백인대장	
gd410	gd410_10	1	11500	988	노르겐 로드	27	100000	9880	노르겐 로드	
cd401	cd401_01	2	13000	1054	블루 모스	33	100000	10541	블루 모스	
cd401	cd401_02	2	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd401	cd401_03	2	13000	1057	블루 메이드	33	100000	10570	블루 메이드	
cd401	cd401_04	1	12750	1048	어린 블루	32	100000	10481	어린 블루	
cd401	cd401_05	2	12750	1048	어린 블루	32	100000	10480	어린 블루	
cd402	cd402_01	2	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd402	cd402_02	2	13000	1054	블루 모스	33	100000	10541	블루 모스	
cd402	cd402_03	2	12750	1051	영 시링	32	100000	10510	영 시링	
cd402	cd402_04	1	13250	1060	시링 워커	34	100000	10600	시링 워커	
cd402	cd402_05	3	12750	1051	영 시링	32	100000	10511	영 시링	
cd403	cd403_01	3	13250	1060	시링 워커	34	100000	10600	시링 워커	
cd403	cd403_02	2	12750	1051	영 시링	32	100000	10510	영 시링	
cd403	cd403_03	1	12750	1051	영 시링	32	100000	10511	영 시링	
cd404	cd404_01	2	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd404	cd404_02	2	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd404	cd404_03	2	13500	1069	블루 레이디	35	100000	10691	블루 레이디	
cd404	cd404_04	1	13250	1063	블루 노커	34	100000	10630	블루 노커	
cd404	cd404_05	2	13250	1063	블루 노커	34	100000	10630	블루 노커	
cd405	cd405_01	2	13250	1063	블루 노커	34	100000	10631	블루 노커	
cd405	cd405_02	3	13250	1060	시링 워커	34	100000	10600	시링 워커	
cd405	cd405_03	2	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd405	cd405_04	2	13500	1069	블루 레이디	35	100000	10691	블루 레이디	
cd405	cd405_05	1	13500	1066	로가 만티코어	35	100000	10660	로가 만티코어	
cd406	cd406_01	3	13250	1060	시링 워커	34	100000	10600	시링 워커	
cd406	cd406_02	3	13250	1060	시링 워커	34	100000	10601	시링 워커	
cd406	cd406_03	2	13000	1057	블루 메이드	33	100000	10570	블루 메이드	
cd406	cd406_04	1	13000	1054	블루 모스	33	100000	10540	블루 모스	
cd406	cd406_05	2	13500	1066	로가 만티코어	35	100000	10661	로가 만티코어	
cd407	cd407_01	2	13250	1063	블루 노커	34	100000	10630	블루 노커	
cd407	cd407_02	3	13750	1075	블루 위자드	36	100000	10750	블루 위자드	
cd407	cd407_03	2	13500	1069	블루 레이디	35	100000	10691	블루 레이디	
cd407	cd407_04	1	14000	1081	블루 퀸	37	100000	10810	블루 퀸	
cd408	cd408_01	1	14000	1078	시링 스트라이커	37	100000	10780	시링 스트라이커	
cd408	cd408_02	3	13750	1072	시링 윙어	36	100000	10721	시링 윙어	
cd408	cd408_03	3	13500	1066	로가 만티코어	35	100000	10660	로가 만티코어	
cd408	cd408_04	1	14250	1084	룬 만티코어	38	100000	10840	룬 만티코어	
cd408	cd408_05	2	13750	1072	시링 윙어	36	100000	10721	시링 윙어	
cd409	cd409_01	1	14000	1078	시링 스트라이커	37	100000	10780	시링 스트라이커	
cd409	cd409_02	3	13750	1072	시링 윙어	36	100000	10720	시링 윙어	
cd409	cd409_03	2	13750	1072	시링 윙어	36	100000	10721	시링 윙어	
cd409	cd409_04	1	14000	1078	시링 스트라이커	37	100000	10780	시링 스트라이커	
cd409	cd409_05	1	13750	1072	시링 윙어	36	100000	10720	시링 윙어	
cd409	cd409_06	2	13750	1072	시링 윙어	36	100000	10721	시링 윙어	
cd409	cd409_07	1	14250	1087	시링 퀸	38	100000	10870	시링 퀸	
cd410	cd410_01	2	12750	1048	어린 블루	32	100000	10480	어린 블루	
cd410	cd410_02	1	13000	1054	블루 모스	33	100000	10541	블루 모스	
cd410	cd410_03	2	12750	1051	영 시링	32	100000	10510	영 시링	
cd410	cd410_04	1	12750	1051	영 시링	32	100000	10510	영 시링	
cd410	cd410_05	2	13250	1063	블루 노커	34	100000	10631	블루 노커	
cd410	cd410_06	1	13500	1069	블루 레이디	35	100000	10690	블루 레이디	
cd410	cd410_07	2	13250	1060	시링 워커	34	100000	10600	시링 워커	
cd410	cd410_08	1	13750	1072	시링 윙어	36	100000	10721	시링 윙어	
dd401	dd401_01	2	14750	1132	검은 암살대 문지기	40	100000	11320	검은 암살대 문지기	
dd401	dd401_02	1	15000	1138	검은 암살대 보초병	41	100000	11380	검은 암살대 보초병	
dd401	dd401_03	2	15000	1138	검은 암살대 보초병	41	100000	11381	검은 암살대 보초병	
dd402	dd402_01	3	15250	1144	검은 암살대 수비병	42	100000	11440	검은 암살대 수비병	
dd402	dd402_02	3	15000	1138	검은 암살대 보초병	41	100000	11380	검은 암살대 보초병	
dd402	dd402_03	3	15000	1138	검은 암살대 보초병	41	100000	11381	검은 암살대 보초병	
dd402	dd402_04	2	15500	1153	기르간 호위병	43	100000	11530	기르간 호위병	
dd402	dd402_05	1	14750	1135	기르간 노예	40	100000	11350	기르간 노예	
dd403	dd403_01	3	15250	1147	지르카 놀 전사	42	100000	11471	지르카 놀 전사	
dd403	dd403_02	3	15000	1141	지르카 놀 졸병	41	100000	11410	지르카 놀 졸병	
dd403	dd403_03	2	15000	1141	지르카 놀 졸병	41	100000	11410	지르카 놀 졸병	
dd403	dd403_04	2	15000	1141	지르카 놀 졸병	41	100000	11411	지르카 놀 졸병	
dd403	dd403_05	1	15750	1159	지르카 놀 돌격병	44	100000	11590	지르카 놀 돌격병	
dd404	dd404_01	3	15250	1144	검은 암살대 수비병	42	100000	11440	검은 암살대 수비병	
dd404	dd404_02	3	15250	1144	검은 암살대 수비병	42	100000	11441	검은 암살대 수비병	
dd404	dd404_03	1	15500	1150	검은 암살대 전투병	43	100000	11500	검은 암살대 전투병	
dd404	dd404_04	1	15750	1156	검은 암살대 호위대	44	100000	11560	검은 암살대 호위대	
dd404	dd404_05	2	15250	1144	검은 암살대 수비병	42	100000	11441	검은 암살대 수비병	
dd405	dd405_01	3	15500	1153	기르간 호위병	43	100000	11530	기르간 호위병	
dd405	dd405_02	1	15500	1150	검은 암살대 전투병	43	100000	11500	검은 암살대 전투병	
dd405	dd405_03	1	15500	1150	검은 암살대 전투병	43	100000	11501	검은 암살대 전투병	
dd405	dd405_04	2	15750	1156	검은 암살대 호위대	44	100000	11560	검은 암살대 호위대	
dd405	dd405_05	1	14750	1135	기르간 노예	40	100000	11350	기르간 노예	
dd406	dd406_01	3	15000	1141	지르카 놀 졸병	41	100000	11411	지르카 놀 졸병	
dd406	dd406_02	1	15750	1159	지르카 놀 돌격병	44	100000	11590	지르카 놀 돌격병	
dd406	dd406_03	2	15750	1159	지르카 놀 돌격병	44	100000	11590	지르카 놀 돌격병	
dd406	dd406_04	1	15250	1147	지르카 놀 전사	42	100000	11471	지르카 놀 전사	
dd406	dd406_05	2	15250	1147	지르카 놀 전사	42	100000	11470	지르카 놀 전사	
dd407	dd407_01	3	15750	1162	검은 암살대 대장	44	100000	11620	검은 암살대 대장	
dd407	dd407_02	2	15250	1144	검은 암살대 수비병	42	100000	11441	검은 암살대 수비병	
dd407	dd407_03	1	15500	1150	검은 암살대 전투병	43	100000	11500	검은 암살대 전투병	
dd407	dd407_04	2	15750	1156	검은 암살대 호위대	44	100000	11560	검은 암살대 호위대	
dd407	dd407_05	1	15750	1156	검은 암살대 호위대	44	100000	11561	검은 암살대 호위대	
dd408	dd408_01	3	15750	1156	검은 암살대 호위대	44	100000	11560	검은 암살대 호위대	
dd408	dd408_02	3	15250	1147	지르카 놀 전사	42	100000	11470	지르카 놀 전사	
dd408	dd408_03	1	15500	1150	검은 암살대 전투병	43	100000	11501	검은 암살대 전투병	
dd408	dd408_04	3	15750	1159	지르카 놀 돌격병	44	100000	11590	지르카 놀 돌격병	
dd408	dd408_05	2	15750	1162	검은 암살대 대장	44	100000	11620	검은 암살대 대장	
dd408	dd408_06	1	15750	1156	검은 암살대 호위대	44	100000	11561	검은 암살대 호위대	
dd408	dd408_07	2	15750	1159	지르카 놀 돌격병	44	100000	11590	지르카 놀 돌격병	
dd408	dd408_08	1	16000	1168	지르카 놀 백인대장	45	100000	11680	지르카 놀 백인대장	
dd409	dd409_01	3	15500	1153	기르간 호위병	43	100000	11531	기르간 호위병	
dd409	dd409_02	2	15500	1153	기르간 호위병	43	100000	11530	기르간 호위병	
dd409	dd409_03	1	16000	1165	기르간	45	100000	11650	기르간	
dd409	dd409_04	1	15500	1153	기르간 호위병	43	100000	11531	기르간 호위병	
dd410	dd410_01	2	14750	1132	검은 암살대 문지기	40	100000	11320	검은 암살대 문지기	
dd410	dd410_02	1	14750	1135	기르간 노예	40	100000	11350	기르간 노예	
dd410	dd410_03	2	15000	1138	검은 암살대 보초병	41	100000	11381	검은 암살대 보초병	
dd410	dd410_04	1	15000	1138	검은 암살대 보초병	41	100000	11380	검은 암살대 보초병	
dd410	dd410_05	2	15000	1141	지르카 놀 졸병	41	100000	11410	지르카 놀 졸병	
dd410	dd410_06	1	15000	1141	지르카 놀 졸병	41	100000	11411	지르카 놀 졸병	
dd410	dd410_07	2	15250	1144	검은 암살대 수비병	42	100000	11440	검은 암살대 수비병	
dd410	dd410_08	1	15250	1144	검은 암살대 수비병	42	100000	11440	검은 암살대 수비병	
dd410	dd410_09	1	15500	1150	검은 암살대 전투병	43	100000	11501	검은 암살대 전투병	
dd410	dd410_10	1	15500	1153	기르간 호위병	43	100000	11530	기르간 호위병	
gd501	gd501_01	2	11250	997	빅 모스	26	100000	9970	빅 모스	
gd501	gd501_02	1	11500	1003	빅 레드 모스	27	100000	10031	빅 레드 모스	
gd501	gd501_03	2	11250	997	빅 모스	26	100000	9970	빅 모스	
gd502	gd502_01	1	11500	1006	퓨리 본 블랙	27	100000	10060	퓨리 본 블랙	
gd502	gd502_02	2	12000	1018	퓨리 본 포이즌	29	100000	10181	퓨리 본 포이즌	
gd502	gd502_03	1	12000	1018	퓨리 본 포이즌	29	100000	10180	퓨리 본 포이즌	
gd502	gd502_04	2	11250	1000	퓨리 본 스틸	26	100000	10000	퓨리 본 스틸	
gd502	gd502_05	1	11250	1000	퓨리 본 스틸	26	100000	10001	퓨리 본 스틸	
gd502	gd502_06	2	11500	1006	퓨리 본 블랙	27	100000	10060	퓨리 본 블랙	
gd502	gd502_07	3	11750	1012	퓨리 본 캣	28	100000	10120	퓨리 본 캣	
gd502	gd502_08	3	11750	1012	퓨리 본 캣	28	100000	10121	퓨리 본 캣	
gd503	gd503_01	3	11500	1003	빅 레드 모스	27	100000	10030	빅 레드 모스	
gd503	gd503_02	3	11500	1003	빅 레드 모스	27	100000	10030	빅 레드 모스	
gd503	gd503_03	3	11500	1003	빅 레드 모스	27	100000	10031	빅 레드 모스	
gd503	gd503_04	3	11500	1003	빅 레드 모스	27	100000	10030	빅 레드 모스	
gd503	gd503_05	2	12000	1015	빅 실버 모스	29	100000	10150	빅 실버 모스	
gd503	gd503_06	1	11250	997	빅 모스	26	100000	9971	빅 모스	
gd503	gd503_07	2	11250	997	빅 모스	26	100000	9970	빅 모스	
gd504	gd504_01	3	11750	1012	퓨리 본 캣	28	100000	10120	퓨리 본 캣	
gd504	gd504_02	2	11750	1009	팬텀 정찰병	28	100000	10091	팬텀 정찰병	
gd504	gd504_03	3	11750	1012	퓨리 본 캣	28	100000	10120	퓨리 본 캣	
gd504	gd504_04	3	12000	1018	퓨리 본 포이즌	29	100000	10180	퓨리 본 포이즌	
gd504	gd504_05	2	11750	1009	팬텀 정찰병	28	100000	10091	팬텀 정찰병	
gd504	gd504_06	2	12250	1021	팬텀 궁수	30	100000	10210	팬텀 궁수	
gd505	gd505_01	1	11500	1006	퓨리 본 블랙	27	100000	10060	퓨리 본 블랙	
gd505	gd505_02	2	11750	1012	퓨리 본 캣	28	100000	10121	퓨리 본 캣	
gd505	gd505_03	1	11500	1006	퓨리 본 블랙	27	100000	10060	퓨리 본 블랙	
gd505	gd505_04	2	11750	1012	퓨리 본 캣	28	100000	10120	퓨리 본 캣	
gd505	gd505_05	1	12000	1018	퓨리 본 포이즌	29	100000	10181	퓨리 본 포이즌	
gd505	gd505_06	2	12250	1024	퓨리 본 실버	30	100000	10240	퓨리 본 실버	
gd505	gd505_07	3	12000	1018	퓨리 본 포이즌	29	100000	10180	퓨리 본 포이즌	
gd505	gd505_08	3	12250	1024	퓨리 본 실버	30	100000	10241	퓨리 본 실버	
gd506	gd506_01	2	12000	1015	빅 실버 모스	29	100000	10150	빅 실버 모스	
gd506	gd506_02	1	11500	1003	빅 레드 모스	27	100000	10030	빅 레드 모스	
gd506	gd506_03	2	11500	1003	빅 레드 모스	27	100000	10031	빅 레드 모스	
gd506	gd506_04	1	12250	1027	빅 포이즌 모스	30	100000	10270	빅 포이즌 모스	
gd506	gd506_05	2	12000	1015	빅 실버 모스	29	100000	10150	빅 실버 모스	
gd506	gd506_06	1	12000	1015	빅 실버 모스	29	100000	10151	빅 실버 모스	
gd506	gd506_07	1	12250	1027	빅 포이즌 모스	30	100000	10270	빅 포이즌 모스	
gd506	gd506_08	3	12000	1015	빅 실버 모스	29	100000	10150	빅 실버 모스	
gd507	gd507_01	3	12250	1024	퓨리 본 실버	30	100000	10241	퓨리 본 실버	
gd507	gd507_02	2	12250	1024	퓨리 본 실버	30	100000	10240	퓨리 본 실버	
gd507	gd507_03	3	12000	1018	퓨리 본 포이즌	29	100000	10180	퓨리 본 포이즌	
gd507	gd507_04	3	12000	1018	퓨리 본 포이즌	29	100000	10181	퓨리 본 포이즌	
gd507	gd507_05	1	12500	1033	퓨리 본 킹	31	100000	10330	퓨리 본 킹	
gd507	gd507_06	1	12500	1033	퓨리 본 킹	31	100000	10330	퓨리 본 킹	
gd508	gd508_01	1	12250	1027	빅 포이즌 모스	30	100000	10271	빅 포이즌 모스	
gd508	gd508_02	1	12250	1027	빅 포이즌 모스	30	100000	10270	빅 포이즌 모스	
gd508	gd508_03	1	12250	1027	빅 포이즌 모스	30	100000	10270	빅 포이즌 모스	
gd508	gd508_04	2	12000	1015	빅 실버 모스	29	100000	10151	빅 실버 모스	
gd508	gd508_05	1	12000	1015	빅 실버 모스	29	100000	10150	빅 실버 모스	
gd509	gd509_01	3	12250	1024	퓨리 본 실버	30	100000	10240	퓨리 본 실버	
gd509	gd509_02	2	12250	1024	퓨리 본 실버	30	100000	10241	퓨리 본 실버	
gd509	gd509_03	3	12000	1018	퓨리 본 포이즌	29	100000	10180	퓨리 본 포이즌	
gd509	gd509_04	2	12250	1021	팬텀 궁수	30	100000	10210	팬텀 궁수	
gd509	gd509_05	3	12000	1018	퓨리 본 포이즌	29	100000	10181	퓨리 본 포이즌	
gd509	gd509_06	2	12250	1021	팬텀 궁수	30	100000	10210	팬텀 궁수	
gd509	gd509_07	2	12500	1030	팬텀 호위병	31	100000	10300	팬텀 호위병	
gd510	gd510_01	1	11250	997	빅 모스	26	100000	9971	빅 모스	
gd510	gd510_02	2	11250	1000	퓨리 본 스틸	26	100000	10000	퓨리 본 스틸	
gd510	gd510_03	1	11250	1000	퓨리 본 스틸	26	100000	10000	퓨리 본 스틸	
gd510	gd510_04	2	11500	1003	빅 레드 모스	27	100000	10031	빅 레드 모스	
gd510	gd510_05	1	11750	1009	팬텀 정찰병	28	100000	10090	팬텀 정찰병	
